country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Flanders,VlaamsBrabant,7309.0,,11,3,2020-09-05
BE,Flanders,Limburg,8004.0,,10,1,2020-09-05
BE,Flanders,WestVlaanderen,8514.0,,5,0,2020-09-05
BE,Flanders,OostVlaanderen,9094.0,,21,3,2020-09-05
BE,Wallonia,Hainaut,9103.0,,9,1,2020-09-05
BE,Wallonia,Liège,9439.0,,21,6,2020-09-05
BE,Brussels,Brussels,11509.0,,76,22,2020-09-05
BE,Flanders,Antwerpen,16387.0,,51,16,2020-09-05
BE,Wallonia,Luxembourg,1889.0,,0,0,2020-09-06
BE,MISSING,MISSING,2237.0,,,,2020-09-06
BE,Wallonia,BrabantWallon,2238.0,,4,0,2020-09-06
BE,Wallonia,Namur,3193.0,,6,1,2020-09-06
BE,Flanders,VlaamsBrabant,7323.0,,11,3,2020-09-06
BE,Flanders,Limburg,8021.0,,9,1,2020-09-06
BE,Flanders,WestVlaanderen,8519.0,,6,0,2020-09-06
BE,Flanders,OostVlaanderen,9107.0,,23,3,2020-09-06
BE,Wallonia,Hainaut,9111.0,,11,1,2020-09-06
BE,Wallonia,Liège,9450.0,,21,6,2020-09-06
BE,Brussels,Brussels,11541.0,,79,23,2020-09-06
BE,Flanders,Antwerpen,16422.0,,53,15,2020-09-06
BE,Wallonia,Luxembourg,1898.0,,0,0,2020-09-07
BE,MISSING,MISSING,2259.0,,,,2020-09-07
BE,Wallonia,BrabantWallon,2269.0,,0,0,2020-09-07
BE,Wallonia,Namur,3209.0,,6,1,2020-09-07
BE,Flanders,VlaamsBrabant,7409.0,,9,2,2020-09-07
BE,Flanders,Limburg,8057.0,,10,1,2020-09-07
BE,Flanders,WestVlaanderen,8603.0,,5,0,2020-09-07
BE,Wallonia,Hainaut,9172.0,,12,1,2020-09-07
BE,Flanders,OostVlaanderen,9216.0,,23,3,2020-09-07
BE,Wallonia,Liège,9544.0,,23,6,2020-09-07
BE,Brussels,Brussels,11729.0,,92,22,2020-09-07
BE,Flanders,Antwerpen,16604.0,,55,16,2020-09-07
BE,Wallonia,Luxembourg,1912.0,,0,0,2020-09-08
BE,MISSING,MISSING,2278.0,,,,2020-09-08
BE,Wallonia,BrabantWallon,2302.0,,3,0,2020-09-08
BE,Wallonia,Namur,3221.0,,6,1,2020-09-08
BE,Flanders,VlaamsBrabant,7482.0,,5,2,2020-09-08
BE,Flanders,Limburg,8101.0,,9,0,2020-09-08
BE,Flanders,WestVlaanderen,8654.0,,8,0,2020-09-08
BE,Wallonia,Hainaut,9247.0,,17,4,2020-09-08
BE,Flanders,OostVlaanderen,9298.0,,30,3,2020-09-08
BE,Wallonia,Liège,9632.0,,28,8,2020-09-08
BE,Brussels,Brussels,11943.0,,96,23,2020-09-08
BE,Flanders,Antwerpen,16770.0,,58,18,2020-09-08
BE,Wallonia,Luxembourg,1926.0,,0,0,2020-09-09
BE,MISSING,MISSING,2299.0,,,,2020-09-09
BE,Wallonia,BrabantWallon,2342.0,,2,0,2020-09-09
BE,Wallonia,Namur,3239.0,,4,1,2020-09-09
BE,Flanders,VlaamsBrabant,7552.0,,6,2,2020-09-09
BE,Flanders,Limburg,8152.0,,6,0,2020-09-09
BE,Flanders,WestVlaanderen,8705.0,,10,0,2020-09-09
BE,Wallonia,Hainaut,9335.0,,18,4,2020-09-09
BE,Flanders,OostVlaanderen,9394.0,,31,4,2020-09-09
BE,Wallonia,Liège,9806.0,,28,8,2020-09-09
BE,Brussels,Brussels,12178.0,,88,23,2020-09-09
BE,Flanders,Antwerpen,16936.0,,57,18,2020-09-09
BE,Wallonia,Luxembourg,1945.0,,0,0,2020-09-10
BE,MISSING,MISSING,2332.0,,,,2020-09-10
BE,Wallonia,BrabantWallon,2381.0,,1,0,2020-09-10
BE,Wallonia,Namur,3278.0,,2,1,2020-09-10
BE,Flanders,VlaamsBrabant,7628.0,,8,3,2020-09-10
BE,Flanders,Limburg,8192.0,,5,1,2020-09-10
BE,Flanders,WestVlaanderen,8777.0,,13,0,2020-09-10
BE,Wallonia,Hainaut,9413.0,,18,4,2020-09-10
BE,Flanders,OostVlaanderen,9513.0,,29,5,2020-09-10
BE,Wallonia,Liège,9972.0,,28,8,2020-09-10
BE,Brussels,Brussels,12412.0,,88,24,2020-09-10
BE,Flanders,Antwerpen,17164.0,,57,19,2020-09-10
BE,Wallonia,Luxembourg,1965.0,,1,0,2020-09-11
BE,MISSING,MISSING,2366.0,,,,2020-09-11
BE,Wallonia,BrabantWallon,2419.0,,0,0,2020-09-11
BE,Wallonia,Namur,3313.0,,3,1,2020-09-11
BE,Flanders,VlaamsBrabant,7709.0,,9,3,2020-09-11
BE,Flanders,Limburg,8241.0,,5,0,2020-09-11
BE,Flanders,WestVlaanderen,8849.0,,15,0,2020-09-11
BE,Wallonia,Hainaut,9546.0,,18,4,2020-09-11
BE,Flanders,OostVlaanderen,9652.0,,29,8,2020-09-11
BE,Wallonia,Liège,10130.0,,28,8,2020-09-11
BE,Brussels,Brussels,12702.0,,88,25,2020-09-11
BE,Flanders,Antwerpen,17399.0,,58,18,2020-09-11
BE,Wallonia,Luxembourg,1978.0,,1,0,2020-09-12
BE,MISSING,MISSING,2397.0,,,,2020-09-12
BE,Wallonia,BrabantWallon,2442.0,,0,0,2020-09-12
BE,Wallonia,Namur,3336.0,,1,1,2020-09-12
BE,Flanders,VlaamsBrabant,7751.0,,8,3,2020-09-12
BE,Flanders,Limburg,8267.0,,6,0,2020-09-12
BE,Flanders,WestVlaanderen,8895.0,,17,1,2020-09-12
BE,Wallonia,Hainaut,9609.0,,20,5,2020-09-12
BE,Flanders,OostVlaanderen,9697.0,,28,6,2020-09-12
BE,Wallonia,Liège,10211.0,,33,10,2020-09-12
BE,Brussels,Brussels,12812.0,,87,25,2020-09-12
BE,Flanders,Antwerpen,17513.0,,59,17,2020-09-12
BE,Wallonia,Luxembourg,1981.0,,3,1,2020-09-13
BE,MISSING,MISSING,2410.0,,,,2020-09-13
BE,Wallonia,BrabantWallon,2457.0,,0,0,2020-09-13
BE,Wallonia,Namur,3339.0,,4,2,2020-09-13
BE,Flanders,VlaamsBrabant,7786.0,,8,3,2020-09-13
BE,Flanders,Limburg,8281.0,,6,0,2020-09-13
BE,Flanders,WestVlaanderen,8923.0,,18,1,2020-09-13
BE,Wallonia,Hainaut,9624.0,,25,6,2020-09-13
BE,Flanders,OostVlaanderen,9725.0,,29,5,2020-09-13
BE,Wallonia,Liège,10251.0,,33,9,2020-09-13
BE,Brussels,Brussels,12869.0,,94,24,2020-09-13
BE,Flanders,Antwerpen,17563.0,,73,20,2020-09-13
BE,Wallonia,Luxembourg,2013.0,,4,1,2020-09-14
BE,MISSING,MISSING,2439.0,,,,2020-09-14
BE,Wallonia,BrabantWallon,2529.0,,0,0,2020-09-14
BE,Wallonia,Namur,3383.0,,4,2,2020-09-14
BE,Flanders,VlaamsBrabant,7964.0,,10,3,2020-09-14
BE,Flanders,Limburg,8348.0,,6,1,2020-09-14
BE,Flanders,WestVlaanderen,9026.0,,21,2,2020-09-14
BE,Wallonia,Hainaut,9768.0,,30,6,2020-09-14
BE,Flanders,OostVlaanderen,9898.0,,29,8,2020-09-14
BE,Wallonia,Liège,10485.0,,35,9,2020-09-14
BE,Brussels,Brussels,13219.0,,101,21,2020-09-14
BE,Flanders,Antwerpen,17861.0,,78,19,2020-09-14
BE,Wallonia,Luxembourg,2036.0,,5,1,2020-09-15
BE,MISSING,MISSING,2488.0,,,,2020-09-15
BE,Wallonia,BrabantWallon,2643.0,,2,0,2020-09-15
BE,Wallonia,Namur,3433.0,,4,2,2020-09-15
BE,Flanders,VlaamsBrabant,8109.0,,12,2,2020-09-15
BE,Flanders,Limburg,8377.0,,8,2,2020-09-15
BE,Flanders,WestVlaanderen,9092.0,,19,2,2020-09-15
BE,Wallonia,Hainaut,9948.0,,29,5,2020-09-15
BE,Flanders,OostVlaanderen,10025.0,,30,6,2020-09-15
BE,Wallonia,Liège,10721.0,,37,8,2020-09-15
BE,Brussels,Brussels,13581.0,,101,21,2020-09-15
BE,Flanders,Antwerpen,18108.0,,68,18,2020-09-15
BE,Wallonia,Luxembourg,2067.0,,4,1,2020-09-16
BE,MISSING,MISSING,2534.0,,,,2020-09-16
BE,Wallonia,BrabantWallon,2730.0,,3,0,2020-09-16
BE,Wallonia,Namur,3488.0,,4,2,2020-09-16
BE,Flanders,VlaamsBrabant,8298.0,,14,4,2020-09-16
BE,Flanders,Limburg,8413.0,,9,2,2020-09-16
BE,Flanders,WestVlaanderen,9169.0,,22,2,2020-09-16
BE,Wallonia,Hainaut,10113.0,,32,6,2020-09-16
BE,Flanders,OostVlaanderen,10192.0,,32,4,2020-09-16
BE,Wallonia,Liège,11052.0,,41,12,2020-09-16
BE,Brussels,Brussels,14022.0,,114,24,2020-09-16
BE,Flanders,Antwerpen,18426.0,,78,17,2020-09-16
BE,Wallonia,Luxembourg,2094.0,,4,1,2020-09-17
BE,MISSING,MISSING,2567.0,,,,2020-09-17
BE,Wallonia,BrabantWallon,2814.0,,2,0,2020-09-17
BE,Wallonia,Namur,3533.0,,3,1,2020-09-17
BE,Flanders,VlaamsBrabant,8435.0,,13,3,2020-09-17
BE,Flanders,Limburg,8460.0,,11,2,2020-09-17
BE,Flanders,WestVlaanderen,9237.0,,27,3,2020-09-17
BE,Wallonia,Hainaut,10275.0,,36,6,2020-09-17
BE,Flanders,OostVlaanderen,10301.0,,30,3,2020-09-17
BE,Wallonia,Liège,11305.0,,50,12,2020-09-17
BE,Brussels,Brussels,14455.0,,117,23,2020-09-17
BE,Flanders,Antwerpen,18778.0,,78,15,2020-09-17
BE,Wallonia,Luxembourg,2125.0,,5,1,2020-09-18
BE,MISSING,MISSING,2610.0,,,,2020-09-18
BE,Wallonia,BrabantWallon,2899.0,,1,0,2020-09-18
BE,Wallonia,Namur,3576.0,,3,1,2020-09-18
BE,Flanders,Limburg,8500.0,,9,3,2020-09-18
BE,Flanders,VlaamsBrabant,8571.0,,14,3,2020-09-18
BE,Flanders,WestVlaanderen,9337.0,,29,3,2020-09-18
BE,Wallonia,Hainaut,10428.0,,42,5,2020-09-18
BE,Flanders,OostVlaanderen,10458.0,,34,3,2020-09-18
BE,Wallonia,Liège,11527.0,,52,15,2020-09-18
BE,Brussels,Brussels,14865.0,,117,23,2020-09-18
BE,Flanders,Antwerpen,19067.0,,86,21,2020-09-18
BE,Wallonia,Luxembourg,2149.0,,8,2,2020-09-19
BE,MISSING,MISSING,2627.0,,,,2020-09-19
BE,Wallonia,BrabantWallon,2954.0,,3,0,2020-09-19
BE,Wallonia,Namur,3607.0,,3,1,2020-09-19
BE,Flanders,Limburg,8539.0,,12,3,2020-09-19
BE,Flanders,VlaamsBrabant,8641.0,,14,3,2020-09-19
BE,Flanders,WestVlaanderen,9379.0,,32,3,2020-09-19
BE,Flanders,OostVlaanderen,10527.0,,42,5,2020-09-19
BE,Wallonia,Hainaut,10537.0,,45,7,2020-09-19
BE,Wallonia,Liège,11649.0,,53,12,2020-09-19
BE,Brussels,Brussels,15002.0,,120,22,2020-09-19
BE,Flanders,Antwerpen,19246.0,,89,20,2020-09-19
BE,Wallonia,Luxembourg,2150.0,,8,1,2020-09-20
BE,MISSING,MISSING,2637.0,,,,2020-09-20
BE,Wallonia,BrabantWallon,2985.0,,3,1,2020-09-20
BE,Wallonia,Namur,3634.0,,4,1,2020-09-20
BE,Flanders,Limburg,8554.0,,14,3,2020-09-20
BE,Flanders,VlaamsBrabant,8670.0,,12,2,2020-09-20
BE,Flanders,WestVlaanderen,9405.0,,31,3,2020-09-20
BE,Flanders,OostVlaanderen,10569.0,,45,6,2020-09-20
BE,Wallonia,Hainaut,10590.0,,47,6,2020-09-20
BE,Wallonia,Liège,11703.0,,61,14,2020-09-20
BE,Brussels,Brussels,15059.0,,124,22,2020-09-20
BE,Flanders,Antwerpen,19362.0,,83,18,2020-09-20
BE,Wallonia,Luxembourg,2175.0,,10,1,2020-09-21
BE,MISSING,MISSING,2695.0,,,,2020-09-21
BE,Wallonia,BrabantWallon,3085.0,,4,1,2020-09-21
BE,Wallonia,Namur,3699.0,,4,1,2020-09-21
BE,Flanders,Limburg,8623.0,,14,4,2020-09-21
BE,Flanders,VlaamsBrabant,8878.0,,12,2,2020-09-21
BE,Flanders,WestVlaanderen,9514.0,,34,6,2020-09-21
BE,Flanders,OostVlaanderen,10731.0,,50,7,2020-09-21
BE,Wallonia,Hainaut,10864.0,,58,6,2020-09-21
BE,Wallonia,Liège,11963.0,,64,14,2020-09-21
BE,Brussels,Brussels,15563.0,,151,27,2020-09-21
BE,Flanders,Antwerpen,19730.0,,89,18,2020-09-21
BE,Wallonia,Luxembourg,2218.0,,9,1,2020-09-22
BE,MISSING,MISSING,2745.0,,,,2020-09-22
BE,Wallonia,BrabantWallon,3182.0,,4,1,2020-09-22
BE,Wallonia,Namur,3788.0,,7,2,2020-09-22
BE,Flanders,Limburg,8679.0,,13,5,2020-09-22
BE,Flanders,VlaamsBrabant,9086.0,,13,3,2020-09-22
BE,Flanders,WestVlaanderen,9592.0,,37,6,2020-09-22
BE,Flanders,OostVlaanderen,10884.0,,54,9,2020-09-22
BE,Wallonia,Hainaut,11097.0,,60,7,2020-09-22
BE,Wallonia,Liège,12292.0,,58,14,2020-09-22
BE,Brussels,Brussels,16009.0,,155,32,2020-09-22
BE,Flanders,Antwerpen,20022.0,,95,14,2020-09-22
BE,Wallonia,Luxembourg,2286.0,,10,0,2020-09-23
BE,MISSING,MISSING,2799.0,,,,2020-09-23
BE,Wallonia,BrabantWallon,3266.0,,4,1,2020-09-23
BE,Wallonia,Namur,3877.0,,7,2,2020-09-23
BE,Flanders,Limburg,8740.0,,15,5,2020-09-23
BE,Flanders,VlaamsBrabant,9246.0,,24,3,2020-09-23
BE,Flanders,WestVlaanderen,9681.0,,39,7,2020-09-23
BE,Flanders,OostVlaanderen,11022.0,,55,8,2020-09-23
BE,Wallonia,Hainaut,11319.0,,67,7,2020-09-23
BE,Wallonia,Liège,12596.0,,70,13,2020-09-23
BE,Brussels,Brussels,16500.0,,165,35,2020-09-23
BE,Flanders,Antwerpen,20358.0,,94,14,2020-09-23
BE,Wallonia,Luxembourg,2305.0,,8,0,2020-09-24
BE,MISSING,MISSING,2824.0,,,,2020-09-24
BE,Wallonia,BrabantWallon,3318.0,,4,1,2020-09-24
BE,Wallonia,Namur,3941.0,,8,2,2020-09-24
BE,Flanders,Limburg,8834.0,,17,6,2020-09-24
BE,Flanders,VlaamsBrabant,9415.0,,30,3,2020-09-24
BE,Flanders,WestVlaanderen,9791.0,,38,7,2020-09-24
BE,Flanders,OostVlaanderen,11167.0,,65,11,2020-09-24
BE,Wallonia,Hainaut,11521.0,,72,8,2020-09-24
BE,Wallonia,Liège,12780.0,,74,13,2020-09-24
BE,Brussels,Brussels,16858.0,,182,37,2020-09-24
BE,Flanders,Antwerpen,20731.0,,104,16,2020-09-24
BE,Wallonia,Luxembourg,2330.0,,7,0,2020-09-25
BE,MISSING,MISSING,2858.0,,,,2020-09-25
BE,Wallonia,BrabantWallon,3377.0,,6,1,2020-09-25
BE,Wallonia,Namur,4010.0,,7,2,2020-09-25
BE,Flanders,Limburg,8902.0,,17,6,2020-09-25
BE,Flanders,VlaamsBrabant,9594.0,,29,3,2020-09-25
BE,Flanders,WestVlaanderen,9878.0,,41,8,2020-09-25
BE,Flanders,OostVlaanderen,11284.0,,69,11,2020-09-25
BE,Wallonia,Hainaut,11671.0,,77,8,2020-09-25
BE,Wallonia,Liège,12934.0,,81,16,2020-09-25
BE,Brussels,Brussels,17221.0,,178,41,2020-09-25
BE,Flanders,Antwerpen,21049.0,,108,14,2020-09-25
BE,Wallonia,Luxembourg,2352.0,,8,1,2020-09-26
BE,MISSING,MISSING,2877.0,,,,2020-09-26
BE,Wallonia,BrabantWallon,3422.0,,6,1,2020-09-26
BE,Wallonia,Namur,4074.0,,7,3,2020-09-26
BE,Flanders,Limburg,8927.0,,16,6,2020-09-26
BE,Flanders,VlaamsBrabant,9659.0,,27,2,2020-09-26
BE,Flanders,WestVlaanderen,9923.0,,41,10,2020-09-26
BE,Flanders,OostVlaanderen,11347.0,,71,10,2020-09-26
BE,Wallonia,Hainaut,11809.0,,80,10,2020-09-26
BE,Wallonia,Liège,13099.0,,79,20,2020-09-26
BE,Brussels,Brussels,17480.0,,178,40,2020-09-26
BE,Flanders,Antwerpen,21217.0,,113,17,2020-09-26
BE,Wallonia,Luxembourg,2372.0,,8,3,2020-09-27
BE,MISSING,MISSING,2884.0,,,,2020-09-27
BE,Wallonia,BrabantWallon,3434.0,,9,3,2020-09-27
BE,Wallonia,Namur,4108.0,,6,3,2020-09-27
BE,Flanders,Limburg,8953.0,,17,6,2020-09-27
BE,Flanders,VlaamsBrabant,9701.0,,25,2,2020-09-27
BE,Flanders,WestVlaanderen,9942.0,,43,10,2020-09-27
BE,Flanders,OostVlaanderen,11388.0,,74,14,2020-09-27
BE,Wallonia,Hainaut,11898.0,,81,10,2020-09-27
BE,Wallonia,Liège,13166.0,,85,21,2020-09-27
BE,Brussels,Brussels,17591.0,,190,42,2020-09-27
BE,Flanders,Antwerpen,21308.0,,116,21,2020-09-27
BE,Wallonia,Luxembourg,2445.0,,9,3,2020-09-28
BE,MISSING,MISSING,2930.0,,,,2020-09-28
BE,Wallonia,BrabantWallon,3574.0,,9,3,2020-09-28
BE,Wallonia,Namur,4231.0,,7,3,2020-09-28
BE,Flanders,Limburg,9026.0,,20,6,2020-09-28
BE,Flanders,VlaamsBrabant,9938.0,,27,2,2020-09-28
BE,Flanders,WestVlaanderen,10090.0,,46,9,2020-09-28
BE,Flanders,OostVlaanderen,11625.0,,76,13,2020-09-28
BE,Wallonia,Hainaut,12166.0,,89,11,2020-09-28
BE,Wallonia,Liège,13613.0,,87,21,2020-09-28
BE,Brussels,Brussels,18224.0,,210,44,2020-09-28
BE,Flanders,Antwerpen,21674.0,,128,25,2020-09-28
BE,Wallonia,Luxembourg,2504.0,,10,1,2020-09-29
BE,MISSING,MISSING,2970.0,,,,2020-09-29
BE,Wallonia,BrabantWallon,3730.0,,8,3,2020-09-29
BE,Wallonia,Namur,4375.0,,8,3,2020-09-29
BE,Flanders,Limburg,9100.0,,20,6,2020-09-29
BE,Flanders,WestVlaanderen,10201.0,,44,10,2020-09-29
BE,Flanders,VlaamsBrabant,10229.0,,24,3,2020-09-29
BE,Flanders,OostVlaanderen,11785.0,,66,13,2020-09-29
BE,Wallonia,Hainaut,12547.0,,86,13,2020-09-29
BE,Wallonia,Liège,14057.0,,91,24,2020-09-29
BE,Brussels,Brussels,18985.0,,221,46,2020-09-29
BE,Flanders,Antwerpen,22061.0,,138,28,2020-09-29
BE,Wallonia,Luxembourg,2582.0,,8,1,2020-09-30
BE,MISSING,MISSING,3062.0,,,,2020-09-30
BE,Wallonia,BrabantWallon,3885.0,,7,3,2020-09-30
BE,Wallonia,Namur,4526.0,,10,4,2020-09-30
BE,Flanders,Limburg,9171.0,,23,5,2020-09-30
BE,Flanders,WestVlaanderen,10395.0,,45,8,2020-09-30
BE,Flanders,VlaamsBrabant,10474.0,,21,5,2020-09-30
BE,Flanders,OostVlaanderen,12064.0,,68,14,2020-09-30
BE,Wallonia,Hainaut,12935.0,,89,18,2020-09-30
BE,Wallonia,Liège,14533.0,,99,21,2020-09-30
BE,Brussels,Brussels,19713.0,,235,51,2020-09-30
BE,Flanders,Antwerpen,22478.0,,134,27,2020-09-30
BE,Wallonia,Luxembourg,2669.0,,8,1,2020-10-01
BE,MISSING,MISSING,3124.0,,,,2020-10-01
BE,Wallonia,BrabantWallon,4101.0,,9,3,2020-10-01
BE,Wallonia,Namur,4751.0,,11,5,2020-10-01
BE,Flanders,Limburg,9243.0,,25,6,2020-10-01
BE,Flanders,WestVlaanderen,10541.0,,45,10,2020-10-01
BE,Flanders,VlaamsBrabant,10802.0,,25,5,2020-10-01
BE,Flanders,OostVlaanderen,12282.0,,66,15,2020-10-01
BE,Wallonia,Hainaut,13315.0,,94,15,2020-10-01
BE,Wallonia,Liège,15088.0,,100,20,2020-10-01
BE,Brussels,Brussels,20499.0,,245,49,2020-10-01
BE,Flanders,Antwerpen,22826.0,,145,27,2020-10-01
BE,Wallonia,Luxembourg,2778.0,,8,1,2020-10-02
BE,MISSING,MISSING,3208.0,,,,2020-10-02
BE,Wallonia,BrabantWallon,4278.0,,9,2,2020-10-02
BE,Wallonia,Namur,4955.0,,17,4,2020-10-02
BE,Flanders,Limburg,9337.0,,25,6,2020-10-02
BE,Flanders,WestVlaanderen,10700.0,,44,12,2020-10-02
BE,Flanders,VlaamsBrabant,11090.0,,33,6,2020-10-02
BE,Flanders,OostVlaanderen,12470.0,,75,17,2020-10-02
BE,Wallonia,Hainaut,13964.0,,88,15,2020-10-02
BE,Wallonia,Liège,15694.0,,103,21,2020-10-02
BE,Brussels,Brussels,21350.0,,240,50,2020-10-02
BE,Flanders,Antwerpen,23169.0,,147,29,2020-10-02
BE,Wallonia,Luxembourg,2828.0,,7,2,2020-10-03
BE,MISSING,MISSING,3247.0,,,,2020-10-03
BE,Wallonia,BrabantWallon,4329.0,,7,2,2020-10-03
BE,Wallonia,Namur,5062.0,,17,5,2020-10-03
BE,Flanders,Limburg,9391.0,,29,8,2020-10-03
BE,Flanders,WestVlaanderen,10771.0,,42,14,2020-10-03
BE,Flanders,VlaamsBrabant,11251.0,,36,8,2020-10-03
BE,Flanders,OostVlaanderen,12577.0,,75,18,2020-10-03
BE,Wallonia,Hainaut,14180.0,,93,17,2020-10-03
BE,Wallonia,Liège,16080.0,,115,27,2020-10-03
BE,Brussels,Brussels,21679.0,,246,51,2020-10-03
BE,Flanders,Antwerpen,23326.0,,152,33,2020-10-03
BE,Wallonia,Luxembourg,2852.0,,10,2,2020-10-04
BE,MISSING,MISSING,3259.0,,,,2020-10-04
BE,Wallonia,BrabantWallon,4497.0,,7,2,2020-10-04
BE,Wallonia,Namur,5136.0,,20,4,2020-10-04
BE,Flanders,Limburg,9427.0,,33,6,2020-10-04
BE,Flanders,WestVlaanderen,10824.0,,40,15,2020-10-04
BE,Flanders,VlaamsBrabant,11351.0,,35,9,2020-10-04
BE,Flanders,OostVlaanderen,12633.0,,84,18,2020-10-04
BE,Wallonia,Hainaut,14352.0,,113,18,2020-10-04
BE,Wallonia,Liège,16182.0,,131,27,2020-10-04
BE,Brussels,Brussels,21804.0,,238,52,2020-10-04
BE,Flanders,Antwerpen,23471.0,,155,33,2020-10-04
BE,Wallonia,Luxembourg,3016.0,,12,4,2020-10-05
BE,MISSING,MISSING,3344.0,,,,2020-10-05
BE,Wallonia,BrabantWallon,4801.0,,9,2,2020-10-05
BE,Wallonia,Namur,5408.0,,21,5,2020-10-05
BE,Flanders,Limburg,9589.0,,33,8,2020-10-05
BE,Flanders,WestVlaanderen,11122.0,,38,14,2020-10-05
BE,Flanders,VlaamsBrabant,11867.0,,38,8,2020-10-05
BE,Flanders,OostVlaanderen,13034.0,,93,18,2020-10-05
BE,Wallonia,Hainaut,15048.0,,125,19,2020-10-05
BE,Wallonia,Liège,16981.0,,140,29,2020-10-05
BE,Brussels,Brussels,22830.0,,260,55,2020-10-05
BE,Flanders,Antwerpen,24061.0,,168,33,2020-10-05
BE,Wallonia,Luxembourg,3210.0,,11,4,2020-10-06
BE,MISSING,MISSING,3431.0,,,,2020-10-06
BE,Wallonia,BrabantWallon,5149.0,,11,2,2020-10-06
BE,Wallonia,Namur,5718.0,,21,4,2020-10-06
BE,Flanders,Limburg,9751.0,,32,7,2020-10-06
BE,Flanders,WestVlaanderen,11362.0,,48,14,2020-10-06
BE,Flanders,VlaamsBrabant,12371.0,,36,8,2020-10-06
BE,Flanders,OostVlaanderen,13387.0,,100,18,2020-10-06
BE,Wallonia,Hainaut,15739.0,,128,18,2020-10-06
BE,Wallonia,Liège,18114.0,,122,26,2020-10-06
BE,Brussels,Brussels,23984.0,,270,56,2020-10-06
BE,Flanders,Antwerpen,24643.0,,173,32,2020-10-06
BE,Wallonia,Luxembourg,3421.0,,13,4,2020-10-07
BE,MISSING,MISSING,3533.0,,,,2020-10-07
BE,Wallonia,BrabantWallon,5548.0,,11,2,2020-10-07
BE,Wallonia,Namur,6192.0,,31,6,2020-10-07
BE,Flanders,Limburg,9879.0,,39,8,2020-10-07
BE,Flanders,WestVlaanderen,11678.0,,50,16,2020-10-07
BE,Flanders,VlaamsBrabant,12951.0,,41,9,2020-10-07
BE,Flanders,OostVlaanderen,13818.0,,104,18,2020-10-07
BE,Wallonia,Hainaut,16933.0,,131,18,2020-10-07
BE,Wallonia,Liège,19220.0,,150,29,2020-10-07
BE,Flanders,Antwerpen,25280.0,,194,35,2020-10-07
BE,Brussels,Brussels,25310.0,,286,56,2020-10-07
BE,MISSING,MISSING,3608.0,,,,2020-10-08
BE,Wallonia,Luxembourg,3708.0,,14,5,2020-10-08
BE,Wallonia,BrabantWallon,5922.0,,9,2,2020-10-08
BE,Wallonia,Namur,6607.0,,34,8,2020-10-08
BE,Flanders,Limburg,10069.0,,41,7,2020-10-08
BE,Flanders,WestVlaanderen,11957.0,,52,18,2020-10-08
BE,Flanders,VlaamsBrabant,13487.0,,41,10,2020-10-08
BE,Flanders,OostVlaanderen,14325.0,,117,16,2020-10-08
BE,Wallonia,Hainaut,17846.0,,132,18,2020-10-08
BE,Wallonia,Liège,20320.0,,173,33,2020-10-08
BE,Flanders,Antwerpen,25975.0,,199,36,2020-10-08
BE,Brussels,Brussels,26618.0,,298,60,2020-10-08
BE,MISSING,MISSING,3766.0,,,,2020-10-09
BE,Wallonia,Luxembourg,3975.0,,17,4,2020-10-09
BE,Wallonia,BrabantWallon,6380.0,,10,2,2020-10-09
BE,Wallonia,Namur,7136.0,,40,9,2020-10-09
BE,Flanders,Limburg,10276.0,,42,7,2020-10-09
BE,Flanders,WestVlaanderen,12356.0,,64,15,2020-10-09
BE,Flanders,VlaamsBrabant,14161.0,,45,9,2020-10-09
BE,Flanders,OostVlaanderen,14792.0,,125,19,2020-10-09
BE,Wallonia,Hainaut,19139.0,,144,19,2020-10-09
BE,Wallonia,Liège,21507.0,,203,35,2020-10-09
BE,Flanders,Antwerpen,26823.0,,196,35,2020-10-09
BE,Brussels,Brussels,28083.0,,305,60,2020-10-09
BE,MISSING,MISSING,3824.0,,,,2020-10-10
BE,Wallonia,Luxembourg,4067.0,,20,3,2020-10-10
BE,Wallonia,BrabantWallon,6679.0,,14,2,2020-10-10
BE,Wallonia,Namur,7529.0,,52,12,2020-10-10
BE,Flanders,Limburg,10393.0,,41,8,2020-10-10
BE,Flanders,WestVlaanderen,12581.0,,70,17,2020-10-10
BE,Flanders,VlaamsBrabant,14484.0,,46,11,2020-10-10
BE,Flanders,OostVlaanderen,15006.0,,117,20,2020-10-10
BE,Wallonia,Hainaut,19794.0,,154,23,2020-10-10
BE,Wallonia,Liège,22548.0,,220,35,2020-10-10
BE,Flanders,Antwerpen,27257.0,,206,37,2020-10-10
BE,Brussels,Brussels,28602.0,,320,60,2020-10-10
BE,MISSING,MISSING,3864.0,,,,2020-10-11
BE,Wallonia,Luxembourg,4170.0,,23,3,2020-10-11
BE,Wallonia,BrabantWallon,6814.0,,17,2,2020-10-11
BE,Wallonia,Namur,7698.0,,55,14,2020-10-11
BE,Flanders,Limburg,10480.0,,38,9,2020-10-11
BE,Flanders,WestVlaanderen,12714.0,,74,17,2020-10-11
BE,Flanders,VlaamsBrabant,14671.0,,59,15,2020-10-11
BE,Flanders,OostVlaanderen,15147.0,,127,19,2020-10-11
BE,Wallonia,Hainaut,20269.0,,171,26,2020-10-11
BE,Wallonia,Liège,22963.0,,240,42,2020-10-11
